"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"LineVD: Statement-level Vulnerability Detection using Graph Neural Networks","D. Hin; A. Kan; H. Chen; M. A. Babar","CREST - The Centre for Research on Engineering Software Technologies, University of Adelaide Cyber Security Cooperative Research Centre, Adelaide, Australia; AWS AI Labs*, Adelaide, SA, Australia; CREST - The Centre for Research on Engineering Software Technologies, University of Adelaide Cyber Security Cooperative Research Centre, Adelaide, Australia; CREST - The Centre for Research on Engineering Software Technologies, University of Adelaide Cyber Security Cooperative Research Centre, Adelaide, Australia",2022 IEEE/ACM 19th International Conference on Mining Software Repositories (MSR),"21 Jun 2022","2022","","","596","607","Current machine-learning based software vulnerability detection methods are primarily conducted at the function-level. However, a key limitation of these methods is that they do not indicate the specific lines of code contributing to vulnerabilities. This limits the ability of developers to efficiently inspect and interpret the predictions from a learnt model, which is crucial for integrating machine-learning based tools into the software development work-flow. Graph-based models have shown promising performance in function-level vulnerability detection, but their capability for statement-level vulnerability detection has not been extensively explored. While interpreting function-level predictions through explainable AI is one promising direction, we herein consider the statement-level software vulnerability detection task from a fully supervised learning perspective. We propose a novel deep learning framework, LineVD, which formulates statement-level vulnerability detection as a node classification task. LineVD leverages control and data dependencies between statements using graph neural networks, and a transformer-based model to encode the raw source code tokens. In particular, by addressing the conflicting outputs between function-level and statement-level information, LineVD significantly improve the prediction performance without vulnerability status for function code. We have conducted extensive experi-ments against a large-scale collection of real-world C/C++ vulnerabilities obtained from multiple real-world projects, and demonstrate an increase of 105% in F1-score over the current state-of-the-art.","2574-3864","978-1-4503-9303-4","10.1145/3524842.3527949","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9796269","Software Vulnerability Detection;Program Representation;Deep Learning","Deep learning;Training;Codes;Supervised learning;Predictive models;Transformers;Feature extraction","","53","","62","","21 Jun 2022","","","IEEE","IEEE Conferences"
"LineVul: A Transformer-based Line-Level Vulnerability Prediction","M. Fu; C. Tantithamthavorn","Monash University, Australia; Monash University, Australia",2022 IEEE/ACM 19th International Conference on Mining Software Repositories (MSR),"21 Jun 2022","2022","","","608","620","Software vulnerabilities are prevalent in software systems, causing a variety of problems including deadlock, information loss, or system failures. Thus, early predictions of software vulnerabilities are critically important in safety-critical software systems. Various ML/DL-based approaches have been proposed to predict vulnerabilities at the file/function/method level. Recently, IVDetect (a graph-based neural network) is proposed to predict vulnerabilities at the function level. Yet, the IVDetect approach is still inaccurate and coarse-grained. In this paper, we propose LINEVUL, a Transformer-based line-level vulnerability prediction approach in order to address several limitations of the state-of-the-art IVDetect approach. Through an empirical evaluation of a large-scale real-world dataset with 188k+ C/C++ functions, we show that LINEVUL achieves (1) 160%-379% higher F1-measure for function-level predictions; (2) 12%-25% higher Top-10 Accuracy for line-level predictions; and (3) 29%-53% less Effort@20%Recall than the baseline approaches, highlighting the significant advancement of LINEVUL towards more accurate and more cost-effective line-level vulnerability predictions. Our additional analysis also shows that our LINEVUL is also very accurate (75%-100%) for predicting vulnerable functions affected by the Top-25 most dangerous CWEs, highlighting the potential impact of our LINEVUL in real-world usage scenarios.","2574-3864","978-1-4503-9303-4","10.1145/3524842.3528452","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9796256","Vulnerability Prediction;AI for Software Engineering;Software Security","Neural networks;System recovery;Transformers;Software systems;Security;Data mining","","93","","66","","21 Jun 2022","","","IEEE","IEEE Conferences"
"On the Use of Fine-grained Vulnerable Code Statements for Software Vulnerability Assessment Models","T. H. M. Le; M. A. Babar","CREST - The Centre for Research on Engineering Software Technologies, The University of Adelaide, Adelaide, Australia; CREST - The Centre for Research on Engineering Software Technologies, The University of Adelaide, Adelaide, Australia",2022 IEEE/ACM 19th International Conference on Mining Software Repositories (MSR),"21 Jun 2022","2022","","","621","633","Many studies have developed Machine Learning (ML) approaches to detect Software Vulnerabilities (SVs) in functions and fine-grained code statements that cause such SVs. However, there is little work on leveraging such detection outputs for data-driven SV assessment to give information about exploitability, impact, and severity of SVs. The information is important to understand SVs and prioritize their fixing. Using large-scale data from 1,782 functions of 429 SVs in 200 real-world projects, we investigate ML models for automating function-level SV assessment tasks, i.e., predicting seven Common Vulnerability Scoring System (CVSS) metrics. We particularly study the value and use of vulnerable statements as inputs for developing the assessment models because SVs in functions are originated in these statements. We show that vulnerable statements are 5.8 times smaller in size, yet exhibit 7.5-114.5% stronger assessment performance (Matthews Correlation Coefficient (MCC)) than non-vulnerable statements. Incorporating context of vulnerable statements further increases the performance by up to 8.9% (0.64 MCC and 0.75 F1-Score). Overall, we provide the initial yet promising ML-based baselines for function-level SV assessment, paving the way for further research in this direction.","2574-3864","978-1-4503-9303-4","10.1145/3524842.3528433","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9796209","Security Vulnerability;Vulnerability Assessment;Machine Learning;Mining Software Repositories","Measurement;Correlation coefficient;Codes;Machine learning;Predictive models;Software;Data models","","13","","93","","21 Jun 2022","","","IEEE","IEEE Conferences"
"ECench: An Energy Bug Benchmark of Ethereum Client Software","J. Kim; M. Kim; E. Lee","Department of Software, Sungkyunkwan University, Suwon, Republic of Korea; Institute of Software Convergence, Sungkyunkwan University, Suwon, Republic of Korea; College of Computing and Informatics, Sungkyunkwan University, Suwon, Republic of Korea",2022 IEEE/ACM 19th International Conference on Mining Software Repositories (MSR),"21 Jun 2022","2022","","","634","638","With the introduction of smart contacts, Ethereum has become one of the most popular blockchain networks. In the wake of its popularity, an increasing number of Ethereum-based software have been developed. However, the carbon emissions resulting from these software has been pointed out as a global issue. It is necessary to reduce the energy consumed by these software to reduce carbon emissions. Recently, most studies have focused on smart contracts and proposed energy-efficient methods for the development of carbon friendly Ethereum networks. However, in addition to smart contracts, the energy used by client software in Ethereum networks should also be reviewed. This is because the client software performs all functions occurring in the Ethereum network, including smart contracts. Therefore, energy bugs that waste energy in Ethereum client software should be investigated and solved. The first task to enable this is to build an energy bug benchmark of Ethereum client software. This study introduces ECench, an energy bug benchmark of Ethereum client software. ECench includes 507 energy buggy commits from 7 series of client software that are officially operated in the Ethereum network. We carefully collected and manually reviewed them for cleaner commits. A key strength of our benchmark is that it provides eight energy wastage categories, which can serve as a cornerstone for researchers to identify energy waste codes. ECench can provide a valuable starting point for studies on energy reduction and carbon reduction in Ethereum.","2574-3864","978-1-4503-9303-4","10.1145/3524842.3528028","National Research Foundation of Korea(NRF)(grant numbers:2019R1A2C2006411); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9796293","benchmark;ethereum;software engineering;energy consumption","Codes;Computer bugs;Smart contracts;Carbon dioxide;Benchmark testing;Software;Energy efficiency","","1","","24","","21 Jun 2022","","","IEEE","IEEE Conferences"
"Microsoft CloudMine: Data Mining for the Executive Order on Improving the Nation's Cybersecurity","K. Herzig; L. Ghostling; M. Grothusmann; S. Just; N. Huang; A. Klimowski; Y. Ramkumar; M. McLeroy; K. Muslu; H. Sajnani; V. Vadaga","Microsoft Corporation, USA; Microsoft Corporation, USA; Microsoft Corporation, Germany; Microsoft Corporation, Germany; Microsoft Corporation, Canada; Microsoft Corporation, USA; Microsoft Corporation, USA; Microsoft Corporation, USA; Microsoft Corporation, USA; Microsoft Corporation, USA; Microsoft Corporation, USA",2022 IEEE/ACM 19th International Conference on Mining Software Repositories (MSR),"21 Jun 2022","2022","","","639","639","As any other US software maker, Microsoft is bound by the “Executive Order on Improving the Nation's Cybersecurity” [2] which dictates a clear mandate to “enhance the software supply chain security” and to generally improve the cyber security practices. However, this is much easier written down than enforced. The executive order imposes new rules and requirements that will impact engineering practices and evidence collection for most projects and engineering teams in a relatively short period of time. Part of the response is the requirement to build up comprehensive inventories of software artifacts contributing to US government systems, which is a massive task when done manually would be tedious and fragile as software eco-systems change rapidly. Required is a system that will constantly monitor and update the inventory of software artifacts and contributors so that at any given point of time, the scope and involved teams for any software security incident can be notified and response plans activated. The front line of this security battle includes data mining platforms providing the security and compliance teams with engineering artifacts and insights into artifact dependencies and engineering practices of the corresponding engineering teams. The data provided does not only allow Microsoft to build an accurate engineering artifact inventory, but also enables Microsoft�s teams to initiate so called “get-clean” initiatives to start issue remediation before proper policy tools and pipelines (“stay-clean”) can be developed, tested, and deployed. In this talk we will present CloudMine1, one of Microsoft's main data mining platforms serving data sets and dependency graphs of more than 270 different engineering artifacts (e.g., builds, releases, commits, pull requests, etc.) gathered on an hourly basis. During the talk we will provide some insights into CloudMine, its engineering team and operational costs-which is significant. We will then highlight the benefits and opportunities a data mining framework like CloudMine provides the company including insights into how inventory and automation bots use CloudMine data to impact thousands of Microsoft engineers daily, saving the company significant costs and response times to security incidents: the ability to scan more than 100,000 code repositories across the enterprise within hours; building up an artifact engineering inventory enabling us to flag any known security vulnerability in any of the software components within hours; or spotting non-compliant build and release pipelines across Microsoft's 500,000 pipelines. In addition, we will also present open challenges the CloudMine engineering team is facing during operating and growing CloudMine as a platform, which will hopefully provide motivation and inspiration for researcher and other companies to start a dialog with us and other companies about these challenges and latest research results that may help us solve these issues. From the talk it should become clear that running enterprise scale systems is not cheap but worth the effort as it enables Microsoft and its engineering teams to respond to current cyber security threads even before we can build and test best in class built-in defense systems.","2574-3864","978-1-4503-9303-4","10.1145/3524842.3528514","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9796173","CloudMine;CyberSecurity","Software;Security;Companies;Data mining;Computer crime;Buildings;Tungsten","","1","","","","21 Jun 2022","","","IEEE","IEEE Conferences"
"Evaluating the effectiveness of local explanation methods on source code-based defect prediction models","Y. Gao; Y. Zhu; Q. Yu","School of Computer Science Jiangsu Normal University, Xuzhou, Jiangsu, China; School of Computer Science Jiangsu Normal University, Xuzhou, Jiangsu, China; School of Computer Science Jiangsu Normal University, Xuzhou, Jiangsu, China",2022 IEEE/ACM 19th International Conference on Mining Software Repositories (MSR),"21 Jun 2022","2022","","","640","645","Interpretation has been considered as one of key factors for applying defect prediction in practice. As one way for interpretation, local explanation methods has been widely used for certain predictions on datasets of traditional features. There are also attempts to use local explanation methods on source code-based defect prediction models, but unfortunately, it will get poor results. Since it is unclear how effective those local explanation methods are, we evaluate such methods with automatic metrics which focus on local faithfulness and explanation precision. Based on the results of experiments, we find that the effectiveness of local explanation methods depends on the adopted defect prediction models. They are effective on token frequency-based models, while they may not be effective enough to explain all predictions of deep learning-based models. Besides, we also find that the hyperparameter of local explanation methods should be carefully optimized to get more precise and meaningful explanation.","2574-3864","978-1-4503-9303-4","10.1145/3524842.3528472","National Natural Science Foundation of China(grant numbers:62077029); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9796250","Software Defect Prediction;Local Explanation;Explainable Machine Learning;LIME","Measurement;Codes;Predictive models;Software;Data mining","","3","","31","","21 Jun 2022","","","IEEE","IEEE Conferences"
"Problems and Solutions in Applying Continuous Integration and Delivery to 20 Open-Source Cyber-Physical Systems","F. Zampetti; V. Nardone; M. Di Penta","University of Sannio, Benevento, Italy; University of Sannio, Benevento, Italy; University of Sannio, Benevento, Italy",2022 IEEE/ACM 19th International Conference on Mining Software Repositories (MSR),"21 Jun 2022","2022","","","646","657","Continuous integration and delivery (CI/CD) have been shown to be very useful to improve the quality of software products (e.g., increasing their reliability or maintainability), and their development processes, e.g., by shortening release cycles. Applying CI/CD in the context of Cyber-Physical Systems (CPSs) can be particularly important, given that many of those systems can have safety-critical properties, and given their interaction with hardware or simulators during the development phase. This paper empirically analyzes how CI/CD is enacted in CPSs when considering the context of open-source projects, that often (also) rely on hosted CI/CD so-lutions, and benefit of an open-source development community. We qualitatively analyze a statistically significant sample of 670 pull requests from 20 open-source CPSs hosted on GitHub, to identify and categorize-also keeping into account catalogs from previous literature-bad practices, challenges, mitigation, and restructuring actions. The study reports and discusses the relationships we found between bad practices/challenges and CI/CD restructuring/mitigation strategies, reporting concrete examples, especially those emerging from the intrinsic complexity of CPSs.","2574-3864","978-1-4503-9303-4","10.1145/3524842.3527948","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9796215","Cyber- Physical Systems;Continuous Integration and Delivery;Pull Requests","Cyber-physical systems;Hardware;Software reliability;Complexity theory;Data mining;Open source software;Software development management","","2","","49","","21 Jun 2022","","","IEEE","IEEE Conferences"
"To Type or Not to Type? A Systematic Comparison of the Software Quality of JavaScript and TypeScript Applications on GitHub","J. Bogner; M. Merkel","University of Stuttgart, Institute of Software Engineering, Stuttgart, Germany; University of Stuttgart, Institute of Software Engineering, Stuttgart, Germany",2022 IEEE/ACM 19th International Conference on Mining Software Repositories (MSR),"21 Jun 2022","2022","","","658","669","JavaScript (JS) is one of the most popular programming languages, and widely used for web apps, mobile apps, desktop clients, and even backend development. Due to its dynamic and flexible nature, however, JS applications often have a reputation for poor software quality. While the type-safe superset TypeScript (TS) offers features to address these prejudices, there is currently insufficient empirical evidence to broadly support the claim that TS applications exhibit better software quality than JS applications. We therefore conducted a repository mining study based on 604 GitHub projects (299 for JS, 305 for TS) with over 16M LoC. Using SonarQube and the GitHub API, we collected and analyzed four facets of software quality: a) code quality (# of code smells per LoC), b) code understandability (cognitive complexity per LoC), c) bug proneness (bug fix commit ratio), and d) bug resolution time (mean time a bug issue is open). For TS, we also collected how frequently the type-safety ignoring any type was used per project via ESLint. The analysis indicates that TS applications exhibit significantly better code quality and understandability than JS applications. Contrary to expectations, however, bug proneness and bug resolution time of our TS sample were not significantly lower than for JS: the mean bug fix commit ratio of TS projects was more than 60% larger (0.126 vs. 0.206), and TS projects needed on average more than an additional day to fix bugs (31.86 vs. 33.04 days). Furthermore, reducing the usage of the any type in TS apps appears to be beneficial: its frequency was significantly correlated with all metrics except bug proneness, even though the correlations were of small strengths (Spearman's rho between 0.17 and 0.26). Our results indicate that the perceived positive influence of Type-Script for avoiding bugs in comparison to JavaScript may be more complicated than assumed. While using TS seems to have benefits, it does not automatically lead to less and easier to fix bugs. However, more research is needed in this area, especially concerning the potential influence of project complexity and developer experience.","2574-3864","978-1-4503-9303-4","10.1145/3524842.3528454","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9796341","JavaScript;TypeScript;software quality;repository mining;GitHub","Codes;Correlation;Systematics;Statistical analysis;Computer bugs;Software quality;Complexity theory","","1","","39","","21 Jun 2022","","","IEEE","IEEE Conferences"
"Using Bandit Algorithms for Selecting Feature Reduction Techniques in Software Defect Prediction","M. Tsunoda; A. Monden; K. Toda; A. Tahir; K. E. Bennin; K. Nakasai; M. Nagura; K. Matsumoto","Kindai University, Higashi-osaka, Japan; Okayama University, Okayama, Japan; Fukuoka Institute of Tech., Fukuoka, Japan; Massey University, Palmerston North, NZ; Wageningen UR, Wageningen, Netherlands; Kumamoto College, NIT, Kirishima, Japan; Nanzan University, Nagoya, Japan; NAIST, Ikoma, Japan",2022 IEEE/ACM 19th International Conference on Mining Software Repositories (MSR),"21 Jun 2022","2022","","","670","681","Background: Selecting a suitable feature reduction technique, when building a defect prediction model, can be challenging. Different techniques can result in the selection of different independent variables which have an impact on the overall performance of the prediction model. To help in the selection, previous studies have assessed the impact of each feature reduction technique using different datasets. However, there are many reduction techniques, and therefore some of the well-known techniques have not been assessed by those studies. Aim: The goal of the study is to select a high-accuracy reduction technique from several candidates without preliminary assessments. Method: We utilized bandit algorithm (BA) to help with the selection of best features reduction technique for a list of candidates. To select the best feature reduction technique, BA evaluates the prediction accuracy of the candidates, comparing testing results of different modules with their prediction results. By substituting the reduction technique for the prediction method, BA can then be used to select the best reduction technique. In the experiment, we evaluated the performance of BA to select suitable reduction technique. We performed cross version defect prediction using 14 datasets. As feature reduction techniques, we used two assessed and two non-assessed techniques. Results: Using BA, the prediction accuracy was higher or equivalent than existing approaches on average, compared with techniques selected based on an assessment. Conclusions: BA can have larger impact on improving prediction models by helping not only on selecting suitable models, but also in selecting suitable feature reduction techniques.","2574-3864","978-1-4503-9303-4","10.1145/3524842.3529093","Japan Society for the Promotion of Science(grant numbers:20H05706); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9796258","Software fault prediction;online optimization;variable selection;external validity","Degradation;Software testing;Heuristic algorithms;Software algorithms;Buildings;Predictive models;Prediction algorithms","","10","","37","","21 Jun 2022","","","IEEE","IEEE Conferences"
"Constructing Dataset of Functionally Equivalent Java Methods Using Automated Test Generation Techniques","Y. Higo; S. Matsumoto; S. Kusumoto; K. Yasuda","Osaka University, Suita, Osaka, Japan; Osaka University, Suita, Osaka, Japan; Osaka University, Suita, Osaka, Japan; Hitachi, Ltd., Yokohama, Kanagawa, Japan",2022 IEEE/ACM 19th International Conference on Mining Software Repositories (MSR),"21 Jun 2022","2022","","","682","686","Since programming languages offer a wide variety of grammers, desired functions can be implemented in a variety of ways. We consider that there is a large amount of source code that has different implementations of the same functions, and that those can be compiled into a dataset useful for various research in software engineering. In this study, we construct a dataset of functionally equivalent Java methods from about 36 million lines of source code. The constructed dataset is available at https://zenodo.org/record/5912689.","2574-3864","978-1-4503-9303-4","10.1145/3524842.3528015","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9796310","functionally equivalent Java methods;test generation techniques","Java;Visualization;Computer languages;Codes;Limiting;Cloning;Test pattern generators","","5","","11","","21 Jun 2022","","","IEEE","IEEE Conferences"
"Extracting Corrective Actions from Code Repositories","Y. Bugayenko; K. Daniakin; M. Farina; F. Jolha; A. Kruglov; G. Succi; W. Pedrycz","Huawei, Russia; Innopolis University, Russia; Innopolis University, Russia; Innopolis University, Russia; Innopolis University, Russia; Innopolis University, Russia; University of Alberta, Canada",2022 IEEE/ACM 19th International Conference on Mining Software Repositories (MSR),"21 Jun 2022","2022","","","687","688","Simple detection of bugs, defects or anomalies during software development is not enough - it is necessary to apply corrective actions to eliminate them. To find out whether an anomaly exists in any software, we can measure the quality attributes using software metrics. The main goal of this paper was to find out and explain how to meaningfully attribute metrics to useful corrective actions.","2574-3864","978-1-4503-9303-4","10.1145/3524842.3528517","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9796279","software metrics;repository;information retrieval;anomaly;corrective action;project management","Codes;Software metrics;Computer bugs;Software;Data mining","","3","","5","","21 Jun 2022","","","IEEE","IEEE Conferences"
"Code Review Practices for Refactoring Changes: An Empirical Study on OpenStack","E. A. AlOmar; M. Chouchen; M. W. Mkaouer; A. Ouni","Stevens Institute of Technology, Hoboken, New Jersey, USA; ETS Montreal, University of Quebec, Montreal, Quebec, Canada; Rochester Institute of Technology, Rochester, New York, USA; ETS Montreal, University of Quebec, Montreal, Quebec, Canada",2022 IEEE/ACM 19th International Conference on Mining Software Repositories (MSR),"21 Jun 2022","2022","","","689","701","Modern code review is a widely used technique employed in both industrial and open-source projects to improve software quality, share knowledge, and ensure adherence to coding standards and guidelines. During code review, developers may discuss refactoring activities before merging code changes in the code base. To date, code review has been extensively studied to explore its general challenges, best practices and outcomes, and socio-technical aspects. However, little is known about how refactoring is being reviewed and what developers care about when they review refactored code. Hence, in this work, we present a quantitative and qualitative study to understand what are the main criteria developers rely on to develop a decision about accepting or rejecting a submitted refactored code, and what makes this process challenging. Through a case study of 11,010 refactoring and non-refactoring reviews spread across OpenStack open-source projects, we find that refactoring-related code reviews take significantly longer to be resolved in terms of code review efforts. Moreover, upon performing a thematic analysis on a significant sample of the refactoring code review discussions, we built a comprehensive taxonomy consisting of 28 refactoring review criteria. We envision our findings reaffirming the necessity of developing accurate and efficient tools and techniques that can assist developers in the review process in the presence of refactorings.","2574-3864","978-1-4503-9303-4","10.1145/3524842.3527932","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9796280","refactoring;code review;developer perception;software quality","Industries;Codes;Taxonomy;Merging;Software quality;Encoding;Open source software","","12","","93","","21 Jun 2022","","","IEEE","IEEE Conferences"
"A Time Series-Based Dataset of Open-Source Software Evolution","B. L. Sousa; M. A. S. Bigonha; K. A. M. Ferreira; G. C. Franco","Department of Computer Science, UFMG Belo Horizonte, Minas Gerais, Brazil; Department of Computer Science, UFMG Belo Horizonte, Minas Gerais, Brazil; Department of Computing, CEFET-MG Belo Horizonte, Minas Gerais, Brazil; Department of Statistics, UFMG Belo Horizonte, Minas Gerais, Brazil",2022 IEEE/ACM 19th International Conference on Mining Software Repositories (MSR),"21 Jun 2022","2022","","","702","706","Software evolution is the process of developing, maintaining, and updating software systems. It is known that the software systems tend to increase their complexity and size over their evolution to meet the demands required by the users. Due to this fact, researchers have increasingly carried out studies on software evolution to understand the systems' evolution pattern and propose techniques to overcome inherent problems in software evolution. Many of these works collect data but do not make them publicly available. Many datasets on software evolution are outdated, and/or are small, and some of them do not provide time series from software metrics. We propose an extensive software evolution dataset with temporal information about open-source Java systems. To build this dataset, we proposed a methodology of four steps: selecting the systems using a criterion, extracting and measuring their releases, and generating their time series. Our dataset contains time series of 46 software metrics extracted from 46 open-source Java systems, and we make it publicly available.","2574-3864","978-1-4503-9303-4","10.1145/3524842.3528492","CAPES; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9796226","dataset;software evolution;software metrics;time series;open-source software","Java;Codes;Software metrics;Time series analysis;Software systems;Time measurement;Complexity theory","","","","38","","21 Jun 2022","","","IEEE","IEEE Conferences"
"A Versatile Dataset of Agile Open Source Software Projects","V. Tawosi; A. Al-Subaihin; R. Moussa; F. Sarro","University College London, London, UK; University College London, London, UK; University College London, London, UK; University College London, London, UK",2022 IEEE/ACM 19th International Conference on Mining Software Repositories (MSR),"21 Jun 2022","2022","","","707","711","Agile software development is nowadays a widely adopted practise in both open-source and industrial software projects. Agile teams typically heavily rely on issue management tools to document new issues and keep track of outstanding ones, in addition to storing their technical details, effort estimates, assignment to developers, and more. Previous work utilised the historical information stored in issue management systems for various purposes; however, when researchers make their empirical data public, it is usually relevant solely to the study's objective. In this paper, we present a more holistic and versatile dataset containing a wealth of information on more than half a million issues from 44 open-source Agile software, making it well-suited to several research avenues, and cross-analyses therein, including effort estimation, issue prioritization, issue assignment and many more. We make this data publicly available on GitHub to facilitate ease of use, maintenance, and extensibility.","2574-3864","978-1-4503-9303-4","10.1145/3524842.3528029","ERC(grant numbers:741278); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9796320","Agile Development;Open-Source Software;Data Mining","Estimation;Maintenance engineering;Data mining;Open source software","","8","","33","","21 Jun 2022","","","IEEE","IEEE Conferences"
"FixJS: A Dataset of Bug-fixing JavaScript Commits","V. Csuvik; L. Vidács","Department of Software Engineering, MTA-SZTE Research Group on Artificial Intelligence University of Szeged, Szeged, Hungary; Department of Software Engineering, MTA-SZTE Research Group on Artificial Intelligence University of Szeged, Szeged, Hungary",2022 IEEE/ACM 19th International Conference on Mining Software Repositories (MSR),"21 Jun 2022","2022","","","712","716","The field of Automated Program Repair (APR) has received increasing attention in recent years both from the academic world and from leading IT companies. Its main goal is to repair software bugs automatically, thus reducing the cost of development and mainte-nance significantly. Recent works use state-of-the-art deep learning models to predict correct patches, for these teaching on a large amount of data is inevitable almost in every scenarios. Despite this, readily accessible data on the field is very scarce. To contribute to related research, we present FixJS, a dataset containing bug-fixing information of ~2 million commits. The commits were gathered from GitHub and processed locally to have both the buggy (before bug fixing commit) and fixed (after fix) version of the same program. We focused on JavaScript functions, as it is one of the most popular programming language globally and functions are first class objects there. The data includes more than 300,000 samples of such functions, including commit information, before/after states and 3 source code representations.","2574-3864","978-1-4503-9303-4","10.1145/3524842.3528480","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9796277","Automated Program Repair;Software engineering;Bug-fixing commits","Deep learning;Costs;Computer bugs;Education;Maintenance engineering;Predictive models;Software","","9","","27","","21 Jun 2022","","","IEEE","IEEE Conferences"
"LAGOON: An Analysis Tool for Open Source Communities","S. Dey; W. Woods","Galois, Inc., Portland, Oregon, USA; Galois, Inc., Portland, Oregon, USA",2022 IEEE/ACM 19th International Conference on Mining Software Repositories (MSR),"21 Jun 2022","2022","","","717","721","This paper presents LAGOON - an open source platform for understanding the complex ecosystems of Open Source Software (OSS) communities. The platform currently utilizes spatiotemporal graphs to store and investigate the artifacts produced by these communities, and help analysts identify bad actors who might compromise an OSS project's security. LAGOON provides ingest of artifacts from several common sources, including source code repositories, issue trackers, mailing lists and scraping content from project websites. Ingestion utilizes a modular architecture, which supports incremental updates from data sources and provides a generic identity fusion process that can recognize the same community members across disparate accounts. A user interface is provided for visualization and exploration of an OSS project's complete sociotechnical graph. Scripts are provided for applying machine learning to identify pat-terns within the data. While current focus is on the identification of bad actors in the Python community, the platform's reusability makes it easily extensible with new data and analyses, paving the way for LAGOON to become a comprehensive means of assessing various OSS-based projects and their communities.","2574-3864","978-1-4503-9303-4","10.1145/3524842.3528504","Defense Advanced Research Projects Agency (DARPA)(grant numbers:HR00112190092); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9796249","graph data;machine learning;open source software;social database;spatiotemporal data analysis;user interface","Soft sensors;Ecosystems;Data visualization;Machine learning;Computer architecture;Spatiotemporal phenomena;Security","","1","","36","","21 Jun 2022","","","IEEE","IEEE Conferences"
"Automatically Prioritizing and Assigning Tasks from Code Repositories in Puzzle Driven Development","Y. Bugayenko; A. Bakare; A. Cheverda; M. Farina; A. Kruglov; Y. Plaksin; G. Succi; W. Pedrycz","Huawei, Russia; Innopolis University, Russia; Innopolis University, Russia; Innopolis University, Russia; Innopolis University, Russia; Innopolis University, Russia; Innopolis University, Russia; University of Alberta, Canada",2022 IEEE/ACM 19th International Conference on Mining Software Repositories (MSR),"21 Jun 2022","2022","","","722","723","Automatically prioritizing software development tasks extracted from codes could provide significant technical and organizational advantages. Tools exist for the automatic extraction of tasks, but they still lack the ability to capture their mutual dependencies; hence, the capability to prioritize them. Solving this important puzzle is the goal of the presented industrial challenge.","2574-3864","978-1-4503-9303-4","10.1145/3524842.3528512","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9796201","task prioritization;text tagging;software development","Codes;Software;Data mining;Task analysis","","3","","5","","21 Jun 2022","","","IEEE","IEEE Conferences"
"Software Bots in Software Engineering: Benefits and Challenges","M. Wessel; M. A. Gerosa; E. Shihab","Delft University of Technology, Delft, The Netherlands; Northern Arizona University, Flagstaff, USA; Concordia University, Montreal, Canada",2022 IEEE/ACM 19th International Conference on Mining Software Repositories (MSR),"21 Jun 2022","2022","","","724","725","Software bots are becoming increasingly popular in software engineering (SE). In this tutorial, we define what a bot is and present several examples. We also discuss the many benefits bots provide to the SE community, including helping in development tasks (such as pull request review and integration) and onboarding newcomers to a project. Finally, we discuss the challenges related to interacting with and developing software bots.","2574-3864","978-1-4503-9303-4","10.1145/3524842.3528533","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9796186","Software Bots;GitHub Bots;Chatbots;Human-bot Interaction;Open Source Software;Automation;Collaborative Development","Bot (Internet);Tutorials;Software;Data mining;Task analysis;Software engineering","","2","","19","CCBY","21 Jun 2022","","","IEEE","IEEE Conferences"
