"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Don’t Forget the Exception! : Considering Robustness Changes to Identify Design Problems","A. Oliveira; J. Correia; L. Sousa; W. K. G. Assunção; D. Coutinho; A. Garcia; W. Oizumi; C. Barbosa; A. Uchôa; J. A. Pereira","Informatics Department – Pontifical Catholic, University of Rio de Janeiro (PUC-Rio), Rio de Janeiro, Brazil; Informatics Department – Pontifical Catholic, University of Rio de Janeiro (PUC-Rio), Rio de Janeiro, Brazil; Department of Electrical and Computer Engineering, Carnegie Mellon University, Pittsburgh, United States; Informatics Department – Pontifical Catholic, University of Rio de Janeiro (PUC-Rio), Rio de Janeiro, Brazil; Informatics Department – Pontifical Catholic, University of Rio de Janeiro (PUC-Rio), Rio de Janeiro, Brazil; Informatics Department – Pontifical Catholic, University of Rio de Janeiro (PUC-Rio), Rio de Janeiro, Brazil; Informatics Department – Pontifical Catholic, University of Rio de Janeiro (PUC-Rio), Rio de Janeiro, Brazil; Informatics Department – Pontifical Catholic, University of Rio de Janeiro (PUC-Rio), Rio de Janeiro, Brazil; Federal University of Ceará (UFC), Itapajé, Brazil; Informatics Department – Pontifical Catholic, University of Rio de Janeiro (PUC-Rio), Rio de Janeiro, Brazil",2023 IEEE/ACM 20th International Conference on Mining Software Repositories (MSR),"12 Jul 2023","2023","","","417","429","Modern programming languages, such as Java, use exception-handling mechanisms to guarantee the robustness of software systems. Although important, the quality of exception code is usually poor and neglected by developers. Indiscriminate robustness changes (e.g., the addition of empty catch blocks) can indicate design decisions that negatively impact the internal quality of software systems. As it is known in the literature, multiple occurrences of poor code structures, namely code smells, are strong indicators of design problems. Still, existing studies focus mainly on the correlation of maintainability smells with design problems. However, using only these smells may not be enough since developers need more context (e.g., system domain) to identify the problems in certain scenarios. Moreover, these studies do not explore how changes in the exceptional code of the methods combined with maintainability smells can give complementary evidence of design problems. By covering both regular and exception codes, the developer can have more context about the system and find complementary code smells that reinforce the presence of design problems. This work aims to leverage the identification of design problems by tracking poor robustness changes combined with maintainability smells. We investigated the correlation between robustness changes and maintainability smells on the commit history of more than 160k methods from different releases of 10 open-source software systems. We observed that maintainability smells can be worsened or even introduced when robustness changes are performed. This scenario mainly happened for the smells Feature Envy, Long Method, and Dispersed Coupling. We also analyzed the co-occurrence between robustness and maintainability smells. We identified that the empty catch block and catch throwable robustness smells were the ones that co-occurred the most with maintainability smells related to the Concern Overload and Misplaced Concern design problems. The contribution of our work is to reveal that poor exception code, usually neglected by developers, negatively impacts the quality of methods and classes, signaled by the maintainability smells. Therefore, existing code smell detecting tools can be enhanced to leverage robustness changes to identify design problems.","2574-3864","979-8-3503-1184-6","10.1109/MSR59073.2023.00064","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10174045","empirical study;design problems;robustness;exception handling;code smells","Couplings;Java;Computer languages;Codes;Correlation;Software systems;Robustness","","2","","59","IEEE","12 Jul 2023","","","IEEE","IEEE Conferences"
"Pre-trained Model Based Feature Envy Detection","W. Ma; Y. Yu; X. Ruan; B. Cai","Key Laboratory of Aerospace Information Security and Trusted Computing, Ministry of Education, School of Cyber Science and Engineering, Wuhan University, China; Key Laboratory of Aerospace Information Security and Trusted Computing, Ministry of Education, School of Cyber Science and Engineering, Wuhan University, China; Key Laboratory of Aerospace Information Security and Trusted Computing, Ministry of Education, School of Cyber Science and Engineering, Wuhan University, China; Key Laboratory of Aerospace Information Security and Trusted Computing, Ministry of Education, School of Cyber Science and Engineering, Wuhan University, China",2023 IEEE/ACM 20th International Conference on Mining Software Repositories (MSR),"12 Jul 2023","2023","","","430","440","Code smells slow down software system development and makes them harder to maintain. Existing research aims to develop automatic detection algorithms to reduce the labor and time costs within the detection process. Deep learning techniques have recently been demonstrated to enhance the performance of recognizing code smells even more than metric-based heuristic detection algorithms. As large-scale pre-trained models for Programming Languages (PL), such as CodeT5, have lately achieved the top results in a variety of downstream tasks, some researchers begin to explore the use of pre-trained models to extract the contextual semantics of code to detect code smells. However, little research has employed contextual code semantics relationship between code snippets obtained by pre-trained models to identify code smells. In this paper, we investigate the use of the pre-trained model CodeT5 to extract semantic relationships between code snippets to detect feature envy, which is one of the most common code smells. In addition, to investigate the performance of these semantic relationships extracted by pre-trained models of different architectures on detecting feature envy, we compare CodeT5 with two other pre-trained models CodeBERT and CodeGPT. We have performed our experimental evaluation on ten open-source projects, our approach improves F-measure by 29.32% on feature envy detection and 16.57% on moving destination recommendation. Using semantic relations extracted by several pre-trained models to detect feature envy outperforms the state-of-the-art. This shows that using this semantic relation to detect feature envy is promising. To enable future research on feature envy detection, we have made all the code and datasets utilized in this article open source.","2574-3864","979-8-3503-1184-6","10.1109/MSR59073.2023.00065","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10174241","Feature Envy;Deep Learning;Software Refactoring;Pre-trained Model;Code Smell","Codes;Source coding;Semantics;Computer architecture;Predictive models;Feature extraction;Software systems","","8","","42","IEEE","12 Jul 2023","","","IEEE","IEEE Conferences"
"CLEAN++: Code Smells Extraction for C++","T. Mashiach; B. Sotto-Mayor; G. Kaminka; M. Kalech","Ben Gurion University of the Negev, Be’er Sheva, Israel; Ben Gurion University of the Negev, Be’er Sheva, Israel; Bar Ilan University, Ramat Gan, Israel; Ben Gurion University of the Negev, Be’er Sheva, Israel",2023 IEEE/ACM 20th International Conference on Mining Software Repositories (MSR),"12 Jul 2023","2023","","","441","445","The extraction of features is an essential step in the process of mining software repositories. An important feature that has been actively studied in the field of mining software repositories is bad code smells. Bad code smells are patterns in the source code that indicate an underlying issue in the design and implementation of the software. Several tools have been proposed to extract code smells. However, currently, there are no tools that extract a significant number of code smells from software written in C++. Therefore, we propose CLEAN++ (Code smeLls ExtrActioN for C++) [1]. It is an extension of a robust static code analysis tool that implements 35 code smells. To evaluate CLEAN++, we ran it over 44 open-source projects and wrote test cases to validate each code smell. Also, we converted the test cases to Java and used two Java tools to validate the effectiveness of our tool. In the end, we confirmed that the CLEAN++ is successful at detecting code smells.The tool is available at https://github.com/Tomma94/CLEAN-Plus-Plus.","2574-3864","979-8-3503-1184-6","10.1109/MSR59073.2023.00066","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10174137","Code Smells;Open Source;Mining Software Repositories;C++;Static Analysis Tool","Java;Codes;Source coding;C++ languages;Feature extraction;Software;Data mining","","2","","28","IEEE","12 Jul 2023","","","IEEE","IEEE Conferences"
"DACOS—A Manually Annotated Dataset of Code Smells","H. Nandani; M. Saad; T. Sharma","Dalhousie University Halifax, Canada; Dalhousie University Halifax, Canada; Dalhousie University Halifax, Canada",2023 IEEE/ACM 20th International Conference on Mining Software Repositories (MSR),"12 Jul 2023","2023","","","446","450","Researchers apply machine-learning techniques for code smell detection to counter the subjectivity of many code smells. Such approaches need a large, manually annotated dataset for training and benchmarking. Existing literature offers a few datasets; however, they are small in size and, more importantly, do not focus on the subjective code snippets. In this paper, we present DACOS, a manually annotated dataset containing 10, 267 annotations for 5, 192 code snippets. The dataset targets three kinds of code smells at different granularity–multifaceted abstraction, complex method, and long parameter list. The dataset is created in two phases. The first phase helps us identify the code snippets that are potentially subjective by determining the thresholds of metrics used to detect a smell. The second phase collects annotations for potentially subjective snippets. We also offer an extended dataset DACOSX that includes definitely benign and definitely smelly snippets by using the thresholds identified in the first phase. We have developed TAGMAN, a web application to help annotators view and mark the snippets one-by-one and record the provided annotations. We make the datasets and the web application accessible publicly. This dataset will help researchers working on smell detection techniques to build relevant and context-aware machine-learning models.","2574-3864","979-8-3503-1184-6","10.1109/MSR59073.2023.00067","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10174039","Code smells;dataset;code annotation","Training;Measurement;Codes;Annotations;Machine learning;Benchmark testing;Software","","6","","37","IEEE","12 Jul 2023","","","IEEE","IEEE Conferences"
"What Warnings Do Engineers Really Fix? The Compiler That Cried Wolf","G. Kudrjavets; A. Kumar; A. Rastogi","University of Groningen, Groningen, Netherlands; Snap, Inc., Santa Monica, CA, USA; University of Groningen, Groningen, Netherlands",2023 IEEE/ACM 20th International Conference on Mining Software Repositories (MSR),"12 Jul 2023","2023","","","451","452","Build logs from a variety of Continuous Integration (CI) systems contain temporal data about the presence and distribution of compiler warnings. Results from the analysis and mining of that data will indicate what warnings engineers find useful and fix, or continuously ignore. The findings will include resolution times and resolution types for different warning categories. That data will help compiler developers adjust the warning levels according to the ground truth, clarify the diagnostic messages, and improve the non-actionable warnings. The empirical findings will also help engineers to decide what warnings are worth fixing and which ones are not.","2574-3864","979-8-3503-1184-6","10.1109/MSR59073.2023.00068","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10173968","compiler warnings","Software;Data mining","","","","14","IEEE","12 Jul 2023","","","IEEE","IEEE Conferences"
"Automating Arduino Programming: From Hardware Setups to Sample Source Code Generation","I. N. Bani Yusuf; D. Binte Abdul Jamal; L. Jiang","School of Computing and Information Systems, Singapore Management University, Singapore; School of Computing and Information Systems, Singapore Management University, Singapore; School of Computing and Information Systems, Singapore Management University, Singapore",2023 IEEE/ACM 20th International Conference on Mining Software Repositories (MSR),"12 Jul 2023","2023","","","453","464","An embedded system is a system consisting of software code, controller hardware, and I/O (Input/Output) hardware that performs a specific task. Developing an embedded system presents several challenges. First, the development often involves configuring hardware that requires domain-specific knowledge. Second, the library for the hardware may have API usage patterns that must be followed. To overcome such challenges, we propose a framework called ArduinoProg towards the automatic generation of Arduino applications. ArduinoProg takes a natural language query as input and outputs the configuration and API usage pattern for the hardware described in the query. Motivated by our findings on the characteristics of real-world queries posted in the official Arduino forum, we formulate ArduinoProg as three components, i.e., Library Retriever, Configuration Classifier, and Pattern Generator. First, Library Retriever preprocesses the input query and retrieves a set of relevant libraries using either lexical matching or vector-based similarity. Second, given Library Retriever’s output, Configuration Classifier infers the hardware configuration by classifying the method definitions found in the library’s implementation files into a hardware configuration class. Third, Pattern Generator also takes Library Retriever’s output as input and leverages a sequence-to-sequence model to generate the API usage pattern. Having instantiated each component of ArduinoProg with various machine learning models, we have evaluated ArduinoProg on real-world queries. Library Retriever achieves a Precision@K range of 44.0%-97.1%; Configuration Classifier achieves an Area under the Receiver Operating Characteristics curve (AUC) of 0.79-0.95; Pattern Generator yields a Normalized Discounted Cumulative Gain (NDCG)@K of 0.45-0.73. Such results indicate that ArduinoProg can generate practical and useful hardware configurations and API usage patterns to guide developers in writing Arduino code.","2574-3864","979-8-3503-1184-6","10.1109/MSR59073.2023.00069","Ministry of Education; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10174037","arduino;embedded system;deep learning;information retrieval;code generation;api recommendation","Adaptation models;Embedded systems;Codes;Natural languages;Writing;Programming;Hardware","","1","","44","IEEE","12 Jul 2023","","","IEEE","IEEE Conferences"
"A Dataset of Bot and Human Activities in GitHub","N. Chidambaram; A. Decan; T. Mens","Software Engineering Lab, University of Mons, Mons, Belgium; Software Engineering Lab, University of Mons, Mons, Belgium; Software Engineering Lab, University of Mons, Mons, Belgium",2023 IEEE/ACM 20th International Conference on Mining Software Repositories (MSR),"12 Jul 2023","2023","","","465","469","Software repositories hosted on GitHub frequently use development bots to automate repetitive, effort intensive and error-prone tasks. To understand and study how these bots are used, state-of-the-art bot identification tools have been developed to detect bots based on their comments in commits, issues and pull requests. Given that bots can be involved in many other activity types, there is a need to consider more activities that they are carrying out in the software repositories they are involved in. We therefore propose a curated dataset of such activities carried out by bots and humans involved in GitHub repositories. The dataset was constructed by identifying 24 high-level activity types that could be extracted from 15 lower-level event types that were queried from GitHub’s event stream API for all considered bots and humans. The proposed dataset contains around 834K activities performed by 385 bots and 616 humans involved in GitHub repositories, during an observation period ranging from 25 November 2022 to 9 March 2023. By analysing the activity patterns of bots and humans, this dataset could lead to better bot identification tools and empirical studies on how bots play a role in collaborative software development.","2574-3864","979-8-3503-1184-6","10.1109/MSR59073.2023.00070","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10173999","software development;bot activity;dataset;GitHub event stream;empirical analysis","Codes;Collaborative software;Chatbots;Software;Distance measurement;Data mining;Task analysis","","5","","14","IEEE","12 Jul 2023","","","IEEE","IEEE Conferences"
"Optimizing Duplicate Size Thresholds in IDEs","K. Grotov; S. Titov; A. Suhinin; Y. Golubev; T. Bryksin",Constructor University; JetBrains Research; JetBrains; JetBrains Research; JetBrains Research,2023 IEEE/ACM 20th International Conference on Mining Software Repositories (MSR),"12 Jul 2023","2023","","","470","471","In this paper, we present an approach for transferring an optimal lower size threshold for clone detection from one language to another by analyzing their clone distributions. We showcase this method by transferring the threshold from regular Python scripts to Jupyter notebooks for using in two JetBrains IDEs, Datalore and DataSpell.","2574-3864","979-8-3503-1184-6","10.1109/MSR59073.2023.00071","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10174064","code clones;ides;python;jupyter notebooks","Cloning;Software;Data mining;Python","","1","","13","IEEE","12 Jul 2023","","","IEEE","IEEE Conferences"
"Boosting Just-in-Time Defect Prediction with Specific Features of C/C++ Programming Languages in Code Changes","C. Ni; X. Xu; K. Yang; D. Lo","Zhejiang University, China; Zhejiang University, China; Zhejiang University, China; Singapore Management University, Singapore",2023 IEEE/ACM 20th International Conference on Mining Software Repositories (MSR),"12 Jul 2023","2023","","","472","484","Just-in-time (JIT) defect prediction can identify changes as defect-inducing ones or clean ones and many approaches are proposed based on several programming language-independent change-level features. However, different programming languages have different characteristics and consequently may affect the quality of software projects. Meanwhile, the C programming language, one of the most popular ones, is widely used to develop foundation applications (i.e., operating system, database, compiler, etc.) in IT companies and its change-level characteristics on project quality have not been fully investigated. Additionally, whether open-source C projects have similar important features to commercial projects has not been studied much.To address the aforementioned limitations, in this paper, we investigate the impacts of programming language-specific features on the state-of-the-art JIT defect identification approach in an industrial setting. We collect and label the top-10 most starred C projects (i.e., 329,021 commits) on GitHub and 8 C projects in an ICT company (i.e., 12,983 commits). We also propose nine C-specific change-level features and focus our investigations on both open-source C projects on GitHub and C projects at the ICT company considering three aspects: (1) The effectiveness of C-specific change-level features in improving the performance of identification of defect-inducing changes, (2) The importance of features in the identification of defect-inducing changes between open-source C projects and commercial C projects, and (3) The effectiveness of combining language-independent features and C-specific features in a real-life setting at the ICT company.","2574-3864","979-8-3503-1184-6","10.1109/MSR59073.2023.00072","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10174108","Just-in-Time;C/C++ programming language;Supervised Methods","Computer languages;Program processors;Codes;Databases;Operating systems;Companies;Programming","","4","","58","IEEE","12 Jul 2023","","","IEEE","IEEE Conferences"
"A Large Scale Analysis of Semantic Versioning in NPM","D. Pinckney; F. Cassano; A. Guha; J. Bell","Northeastern University, Boston, USA; Northeastern University, Boston, USA; Northeastern and Roblox, Boston, USA; Northeastern University, Boston, USA",2023 IEEE/ACM 20th International Conference on Mining Software Repositories (MSR),"12 Jul 2023","2023","","","485","497","The NPM package repository contains over two million packages and serves tens of billions of downloads per-week. Nearly every single JavaScript application uses the NPM package manager to install packages from the NPM repository. NPM relies on a ""semantic versioning"" (‘semver’) scheme to maintain a healthy ecosystem, where bug-fixes are reliably delivered to downstream packages as quickly as possible, while breaking changes require manual intervention by downstream package maintainers. In order to understand how developers use semver, we build a dataset containing every version of every package on NPM and analyze the flow of updates throughout the ecosystem. We build a time-travelling dependency resolver for NPM, which allows us to determine precisely which versions of each dependency would have been resolved at different times. We segment our analysis to allow for a direct analysis of security-relevant updates (those that introduce or patch vulnerabilities) in comparison to the rest of the ecosystem. We find that when developers use semver correctly, critical updates such as security patches can flow quite rapidly to downstream dependencies in the majority of cases (90.09%), but this does not always occur, due to developers’ imperfect use of both semver version constraints and semver version number increments. Our findings have implications for developers and researchers alike. We make our infrastructure and dataset publicly available under an open source license.","2574-3864","979-8-3503-1184-6","10.1109/MSR59073.2023.00073","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10174013","NPM;dependency-management;JavaScript","Ecosystems;Semantics;Computer bugs;Manuals;Metadata;Licenses;Software","","5","","39","IEEE","12 Jul 2023","","","IEEE","IEEE Conferences"
"Phylogenetic Analysis of Reticulate Software Evolution","A. Mori; M. Hashimoto","National Institute of Advanced Industrial Science and Technology, Osaka, Japan; Chiba Institute of Technology, Chiba, Japan",2023 IEEE/ACM 20th International Conference on Mining Software Repositories (MSR),"12 Jul 2023","2023","","","498","510","In this paper, we apply techniques from phylogenetics for uncovering evolutionary dependencies among software versions. Phylogenetics is a part of computational molecular biology that addresses the inference of evolution among organisms based on differences/similarities in DNA sequences and morphology. We apply a tree differencing technique to abstract syntax trees to calculate a distance matrix, which is then used by a distance-based phylogenetic algorithm to infer an evolution network. Such a network allows us to identify merging and branching among versions without manually looking into the details of the source code. Experiments on ancient versions of the Emacs editor and the open source 3D printer firmware show that we can reproduce the evolution of the software and identify code import/merging across different lineages. We also discuss how the techniques identify the feature models among software variations. To the best of our knowledge, this paper is the first to report on a reticulate phylogenetic analysis of the software. It may offer a helpful method for gaining information on the evolution of the software.","2574-3864","979-8-3503-1184-6","10.1109/MSR59073.2023.00074","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10174112","software evolution;phylogenetics;AST differencing;distance matrix;horizontal code movements;feature model extraction","Codes;Three-dimensional displays;Source coding;Software algorithms;Syntactics;Software;Web servers","","","","50","IEEE","12 Jul 2023","","","IEEE","IEEE Conferences"
"PyMigBench: A Benchmark for Python Library Migration","M. Islam; A. K. Jha; S. Nadi; I. Akhmetov","University of Alberta, Edmonton, Canada; North Dakota State University, Fargo, USA; University of Alberta, Edmonton, Canada; University of Alberta, Edmonton, Canada",2023 IEEE/ACM 20th International Conference on Mining Software Repositories (MSR),"12 Jul 2023","2023","","","511","515","Developers heavily rely on Application Programming Interfaces (APIs) from libraries to build their projects. However, libraries might become obsolete, or new libraries with better APIs might become available. In such cases, developers replace the used libraries with alternative libraries, a process known as library migration. Since manually migrating between libraries is tedious and error prone, there has been a lot of effort towards automated library migration. However, most of the current research on automated library migration focuses on Java libraries, and even more so on version migrations of the same library. Despite the increasing popularity of Python, limited research has investigated migration between Python libraries. To provide the necessary data for advancing the development of Python library migration tools, this paper contributes PyMigBench, a benchmark of real Python library migrations.PyMigBench contains 59 analogous library pairs and 75 real migrations with migration-related code changes in 161 Python files across 57 client repositories.","2574-3864","979-8-3503-1184-6","10.1109/MSR59073.2023.00075","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10174111","Python;library migration;migration-related code changes;benchmark","Java;Codes;Systematics;Buildings;Benchmark testing;Libraries;Software","","3","","35","IEEE","12 Jul 2023","","","IEEE","IEEE Conferences"
"Determining Open Source Project Boundaries","S. Vargas","Open Source Programs Office Google, New York, NY, USA",2023 IEEE/ACM 20th International Conference on Mining Software Repositories (MSR),"12 Jul 2023","2023","","","516","517","While open source ecosystems have fluid membership by nature, explicit boundaries are necessary to conduct research and analysis around projects and their communities as these exercises require a set number of sources to count as part of this effort. The ideal solution to this problem would provide researchers and analysts with a common approach to identify what is part of or affiliated with a project community and ecosystem.","2574-3864","979-8-3503-1184-6","10.1109/MSR59073.2023.00076","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10174222","open source software;repositories;contributors","Fluids;Ecosystems;Software;Data mining","","","","4","IEEE","12 Jul 2023","","","IEEE","IEEE Conferences"
"Intertwining Communities: Exploring Libraries that Cross Software Ecosystems","K. Kannee; R. G. Kula; S. Wattanakriengkrai; K. Matsumoto","Nara Institute of Science and Technology, Japan; Nara Institute of Science and Technology, Japan; Nara Institute of Science and Technology, Japan; Nara Institute of Science and Technology, Japan",2023 IEEE/ACM 20th International Conference on Mining Software Repositories (MSR),"12 Jul 2023","2023","","","518","522","Using libraries in applications has helped developers reduce the costs of reinventing already existing code. However, an increase in diverse technology stacks and third-party library usage has led developers to inevitably switch technologies and search for similar libraries implemented in the new technology. To assist with searching for these replacement libraries, maintainers have started to release their libraries to multiple ecosystems. Our goal is to explore the extent to which these libraries are intertwined between ecosystems. We perform a large-scale empirical study of 1.1 million libraries from five different software ecosystems, i.e., PyPI, CRAN, Maven, RubyGems, and NPM, to identify 4,146 GitHub repositories. As a starting point, insights from the study raise implications for library maintainers, users, contributors, and researchers into understanding how these different ecosystems are becoming more intertwined with each other.","2574-3864","979-8-3503-1184-6","10.1109/MSR59073.2023.00077","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10174008","Software Ecosystems;Open Source Libraries","Costs;Codes;Ecosystems;Switches;Libraries;Software;Data mining","","1","","31","IEEE","12 Jul 2023","","","IEEE","IEEE Conferences"
"Helm Charts for Kubernetes Applications: Evolution, Outdatedness and Security Risks","A. Zerouali; R. Opdebeeck; C. De Roover","Vrije Universiteit Brussel, Brussels, Belgium; Vrije Universiteit Brussel, Brussels, Belgium; Vrije Universiteit Brussel, Brussels, Belgium",2023 IEEE/ACM 20th International Conference on Mining Software Repositories (MSR),"12 Jul 2023","2023","","","523","533","Using Kubernetes for the deployment, management and scaling of containerized applications has become a common practice. To facilitate the installation and management of these applications, practitioners can use the Helm package manager to assemble their configuration files into charts. The latter are reusable packages of pre-configured Kubernetes resources that can be deployed as a unit. In this paper, we aim to support chart developers and users by carrying out a comprehensive study on publicly available charts. For 9,482 charts that are distributed via the Artifact Hub repository, we mine and collect the list of their metadata, versions, dependencies, maintainers and container images. Then, we carry out an empirical analysis to assess the state and evolution of charts, as well as the outdatedness and security risks of their images. We found that the ecosystem forming around Helm charts is growing fast. However, most of the charts are not official with no popularity and no license. We also observed that charts tend to release multiple versions, but around half of them are still in the initial development phase. When looking at the container images used in charts, we found that around half of them are outdated and 88.1% of them are exposed to vulnerabilities, jeopardizing 93.7% of the charts.","2574-3864","979-8-3503-1184-6","10.1109/MSR59073.2023.00078","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10173942","Kubernetes;Helm;Software Ecosystem;Infrastructure-as-code;Evolution;Security","Ecosystems;Containers;Licenses;Metadata;Software;Security;Data mining","","7","","20","IEEE","12 Jul 2023","","","IEEE","IEEE Conferences"
"Control and Data Flow in Security Smell Detection for Infrastructure as Code: Is It Worth the Effort?","R. Opdebeeck; A. Zerouali; C. De Roover","Vrije Universiteit Brussel, Brussels, Belgium; Vrije Universiteit Brussel, Brussels, Belgium; Vrije Universiteit Brussel, Brussels, Belgium",2023 IEEE/ACM 20th International Conference on Mining Software Repositories (MSR),"12 Jul 2023","2023","","","534","545","Infrastructure as Code is the practice of developing and maintaining computing infrastructure through executable source code. Unfortunately, IaC has also brought about new cyber attack vectors. Prior work has therefore proposed static analyses that detect security smells in Infrastructure as Code files. However, they have so far remained at a shallow level, disregarding the control and data flow of the scripts under analysis, and may lack awareness of specific syntactic constructs. These limitations inhibit the quality of their results. To address these limitations, in this paper, we present GASEL, a novel security smell detector for the Ansible IaC language. It uses graph queries on program dependence graphs to detect 7 security smells. Our evaluation on an oracle of 243 real-world security smells and comparison against two state-of-the-art security smell detectors shows that awareness of syntax, control flow, and data flow enables our approach to substantially improve both precision and recall. We further question whether the additional effort required to develop and run such an approach is justified in practice. To this end, we investigate the prevalence of indirection through control and data flow in security smells across more than 15 000 Ansible scripts. We find that over 55% of security smells contain data-flow indirection, and over 32% require a whole-project analysis to detect. These findings motivate the need for deeper static analysis tools to detect security vulnerabilities in IaC.","2574-3864","979-8-3503-1184-6","10.1109/MSR59073.2023.00079","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10174011","Infrastructure as Code;Ansible;code smells;security;program dependence graph;empirical study","Codes;Source coding;Detectors;Static analysis;Syntactics;Software;Security","","13","","35","IEEE","12 Jul 2023","","","IEEE","IEEE Conferences"
"Method Chaining Redux: An Empirical Study of Method Chaining in Java, Kotlin, and Python","A. M. Keshk; R. Dyer",University of Nebraska–Lincoln; University of Nebraska–Lincoln,2023 IEEE/ACM 20th International Conference on Mining Software Repositories (MSR),"12 Jul 2023","2023","","","546","557","There are possible benefits and drawbacks to chaining methods together, as is often done in fluent APIs. A prior study investigated how Java developers chain methods in over 2.7k open-source projects. That study observed, for the dataset analyzed, that the use of method chaining in Java is popular and seems to be increasing over time. That study however was limited to a smaller sample of Java projects, and it is also not clear if the results generalize to other languages. In this work, we first replicate the prior results by building a similar dataset and our own analysis scripts. We then extend those results by analyzing a much larger dataset of 89k Java projects and generalizing to other programming languages by analyzing 26k Kotlin projects and 98k Python projects. The results show chaining is more popular in Java and Kotlin than Python, chaining use in Kotlin is not growing, and Python sees more use in non-testing code.","2574-3864","979-8-3503-1184-6","10.1109/MSR59073.2023.00080","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10174004","method chaining;empirical study;replication;Java;Kotlin;Python","Java;Codes;Buildings;Software;Data mining;Python","","3","","30","IEEE","12 Jul 2023","","","IEEE","IEEE Conferences"
"Snapshot Testing Dataset","E. Bui; H. Rocha","Department of Computer Science, Loyola University Maryland, Baltimore, USA; Department of Computer Science, Loyola University Maryland, Baltimore, USA",2023 IEEE/ACM 20th International Conference on Mining Software Repositories (MSR),"12 Jul 2023","2023","","","558","562","Snapshot testing is a form of software testing that is focused on visual components by highlighting any code changes when compared to a previously stored state. This quick and simple method of testing is growing popular among the industry with companies such as Spotify and Robinhood. Despite its growing popularity, snapshot testing is barely explored in academia. In this paper, we use GitHub API to collect a dataset of 686 repositories tagged with Jest, a popular testing framework capable of snapshot testing. From those repositories, we found 4,604 snapshot files and 11,367 test files. The top-10 repositories represent 20% of all snapshot files in the dataset, even though it is only 3% of the size. We acknowledge that improvements can be made in the dataset but due to the lack of data on snapshot testing, we believe the current dataset is useful in helping researchers to study this topic.","2574-3864","979-8-3503-1184-6","10.1109/MSR59073.2023.00081","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10173958","snapshot testing;software testing;visual regression;dataset","Software testing;Industries;Visualization;Codes;Companies;Software;Data mining","","3","","14","IEEE","12 Jul 2023","","","IEEE","IEEE Conferences"
"Large Language Models and Simple, Stupid Bugs","K. Jesse; T. Ahmed; P. T. Devanbu; E. Morgan","UC Davis, Davis, USA; UC Davis, Davis, USA; UC Davis, Davis, USA; UC Davis, Davis, USA",2023 IEEE/ACM 20th International Conference on Mining Software Repositories (MSR),"12 Jul 2023","2023","","","563","575","With the advent of powerful neural language models, AI-based systems to assist developers in coding tasks are becoming widely available; Copilot is one such system. Copilot uses Codex, a large language model (LLM), to complete code conditioned on a preceding ""prompt"". Codex, however, is trained on public GitHub repositories, viz., on code that may include bugs and vulnerabilities. Previous studies [1], [2] show Codex reproduces vulnerabilities seen in training. In this study, we examine how prone Codex is to generate an interesting bug category, single statement bugs, commonly referred to as simple, stupid bugs or SStuBs in the MSR community. We find that Codex and similar LLMs do help avoid some SStuBs, but do produce known, verbatim SStuBs as much as 2x as likely than known, verbatim correct code. We explore the consequences of the Codex generated SStuBs and propose avoidance strategies that suggest the possibility of reducing the production of known, verbatim SStubs, and increase the possibility of producing known, verbatim fixes.","2574-3864","979-8-3503-1184-6","10.1109/MSR59073.2023.00082","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10174227","language models;prompting;deep learning;software engineering","Training;Codes;Computer bugs;Production;Writing;Programming;Software","","29","","63","IEEE","12 Jul 2023","","","IEEE","IEEE Conferences"
