"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Wolves in the Repository: A Software Engineering Analysis of the XZ Utils Supply Chain Attack","P. Przymus; T. Durieux","Nicolaus Copernicus University in Toruń, Poland; TU Delft & Endor Labs, The Netherlands",2025 IEEE/ACM 22nd International Conference on Mining Software Repositories (MSR),"13 Jun 2025","2025","","","91","102","The digital economy runs on Open Source Software (OSS), with an estimated 90% of modern applications containing open-source components. While this widespread adoption has revolutionized software development, it has also created critical security vulnerabilities, particularly in essential but underresourced projects. This paper examines a sophisticated attack on the XZ Utils project (CVE-2024-3094), where attackers exploited not just code, but the entire open-source development process to inject a backdoor into a fundamental Linux compression library. Our analysis reveals a new breed of supply chain attack that manipulates software engineering practices themselves - from community management to CI/CD configurations - to establish legitimacy and maintain long-term control. Through a comprehensive examination of GitHub events and development artifacts, we reconstruct the attack timeline, analyze the evolution of attacker tactics. Our findings demonstrate how attackers leveraged seemingly beneficial contributions to project infrastructure and maintenance to bypass traditional security measures. This work extends beyond traditional security analysis by examining how software engineering practices themselves can be weaponized, offering insights for protecting the open-source ecosystem.","2574-3864","979-8-3315-0183-9","10.1109/MSR66628.2025.00026","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11025592","security;project management","Adaptation models;Reviews;Biological system modeling;Weapons;Ecosystems;Supply chains;Security;Open source software;Software engineering;Software development management","","","","21","IEEE","13 Jun 2025","","","IEEE","IEEE Conferences"
"Software Composition Analysis and Supply Chain Security in Apache Projects: an Empirical Study","S. Nocera; S. Vegas; G. Scanniello; N. Juristo","University of Salerno, Fisciano, Italy; Universidad Politécnica de Madrid, Madrid, Spain; University of Salerno, Fisciano, Italy; Universidad Politécnica de Madrid, Madrid, Spain",2025 IEEE/ACM 22nd International Conference on Mining Software Repositories (MSR),"13 Jun 2025","2025","","","103","115","A software supply chain consists of anything needed to develop and deliver a software project, including (third-party) components. Software Composition Analysis (SCA) allows for managing the security of software supply chains by identifying such components and their (security) vulnerabilities. The main goal of the empirical study presented in this paper is to investigate the effects of adopting/using over time an SCA tool like OWASP Dependency-Check (OWASP DC) in the context of the security of the software supply chain. To this end, following a cohort design, we analyzed the vulnerabilities affecting the components of the open-source (OS) Java Maven projects owned by the Apache Software Foundation (ASF) and publicly hosted on GitHub. These projects could adopt (or not) OWASP DC. The results indicate that the adoption of OWASP DC appears to be causing a significant reduction in the overall number/score of vulnerabilities, including those with a high Common Vulnerability Scoring System (CVSS) severity level. The use of OWASP DC also increased the vulnerabilities with a low severity level. Our results seem to encourage practitioners to adopt SCA to improve the security of their software supply chains.","2574-3864","979-8-3315-0183-9","10.1109/MSR66628.2025.00027","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11025577","Cohort Study;Empirical Study;Software Composition Analysis;Software Supply Chain Security;Software Vulnerabilities","Java;Supply chains;Software;Security;Data mining;Software development management","","","","65","IEEE","13 Jun 2025","","","IEEE","IEEE Conferences"
"Good practice versus reality: A landscape analysis of Research Software metadata adoption in European Open Science Clusters","A. E. Hounsri; D. Garijo","Ontology Engineering Group, Universidad Politécnica de Madrid, Madrid, Spain; Ontology Engineering Group, Universidad Politécnica de Madrid, Madrid, Spain",2025 IEEE/ACM 22nd International Conference on Mining Software Repositories (MSR),"13 Jun 2025","2025","","","116","128","Research Software has become a key asset to support the results described in academic publications, enabling effective data analysis and reproducibility. In order to ensure adherence of Research Software to the Findable, Accessible, Interoperable, and Reusable (FAIR) principles, the scientific community has proposed metadata guidelines and best practices. However, it is unclear how these practices have been adopted so far. This paper examines how different scientific communities describe Research Software with metadata to support FAIR, how do they adopt existing good practices regarding citation, documentation or versioning, and what is the current adoption of archival services for long-term preservation. We carry out our analysis in the software registries of five science clusters (in domains ranging from Physics to Environmental Sciences), together with a multi-domain collaborative software registry. Our results highlight the main gaps in metadata adoption in the different communities, opening an opportunity for future contributions to aid researchers in adopting good FAIR and Open Science practices.","2574-3864","979-8-3315-0183-9","10.1109/MSR66628.2025.00028","Horizon Europe; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11025739","Research Software;Metadata;FAIR software;FAIR principles;Guidelines.","Data analysis;Europe;Documentation;Metadata;Software;Reproducibility of results;Distance measurement;Data mining;Physics;Guidelines","","","","37","IEEE","13 Jun 2025","","","IEEE","IEEE Conferences"
"From Industrial Practices to Academia: Uncovering the Gap in Vulnerability Research and Practice","Z. Liu; X. Hu; J. Zhou; X. Xia","Zhejiang University, China; Zhejiang University, China; Queen’s University, Canada; Zhejiang University, China",2025 IEEE/ACM 22nd International Conference on Mining Software Repositories (MSR),"13 Jun 2025","2025","","","129","141","The rising number of vulnerabilities has attracted significant attention from academia and industry. While the Common Vulnerabilities and Exposures (CVE) database is an industry-standard resource for organizing and researching vulnerabilities, it lacks comprehensive analysis, often requiring researchers to conduct additional investigations. This gap in detailed vulnerability information can hinder effective vulnerability management and research. To address this problem, we conduct the first empirical investigation to discover the disparities in vulnerability aspects between academia and industry. We collect a comprehensive dataset comprising ${5 0, 2 5 4}$ security bulletins and blogs from 36 CVE Numbering Authorities (CNAs). We extract and summarize the specific characteristics of vulnerabilities from these web pages and identify 15 key aspects for describing vulnerabilities. Our analysis reveals that the detailed information provided by different CNAs varies significantly. The industrial practice primarily emphasizes post-disclosure aspects of vulnerabilities, such as Impact (82.1%) and Measures (i.e., Solution and Mitigation), while largely overlooking Attacker Type (almost none), Attack Scenario (0.3%), and details on Steps to Reproduce (0.2%) and Vulnerability Validation & Exploitation (almost none). We also systematically review 31 academic papers on vulnerabilities to identify the primary aspects of academic research. Our findings indicate the lack of research on Attack Scenario and Attack Method in academia. Academic research on vulnerabilities primarily focuses on Fix/Patch Release (13 out of 31), with significant attention to patch generation, porting, search, and vulnerability repair. By offering insights to industry and academia, we aim to stimulate the advancement of vulnerability research. In the future, the aspect Attack scenario of vulnerabilities holds the potential for breakthrough advancements, benefiting both industry and academia.","2574-3864","979-8-3315-0183-9","10.1109/MSR66628.2025.00030","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11025642","Vulnerability;Aspects;Industry;Academia","Industries;Databases;Prevention and mitigation;Blogs;Web pages;Maintenance engineering;Software;Security;Data mining;Systematic literature review","","","","62","IEEE","13 Jun 2025","","","IEEE","IEEE Conferences"
"Patch Me If You Can—Securing the Linux Kernel","G. Kudrjavets","Amazon Web Services, Seattle, WA, USA",2025 IEEE/ACM 22nd International Conference on Mining Software Repositories (MSR),"13 Jun 2025","2025","","","142","143","In February 2024, the Linux kernel became a CNA (CVE numbering authority). The number of CVEs issued for the kernel increased by an order of magnitude. This increase places additional patching demands on kernel vendors and software companies maintaining custom Linux kernels. The industry needs the software analytics research community’s help to understand the patch velocity, develop the prediction models, and estimate the effort required to patch the kernel.","2574-3864","979-8-3315-0183-9","10.1109/MSR66628.2025.00031","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11025677","linux;kernel;cve","Industries;Analytical models;Linux;Companies;Predictive models;Software;Data mining;Kernel","","","","14","IEEE","13 Jun 2025","","","IEEE","IEEE Conferences"
"OSS License Identification at Scale: A Comprehensive Dataset Using World of Code","M. Jahanshahi; D. Reid; A. McDaniel; A. Mockus","Department of Electrical Engineering and Computer Science, University of Tennessee, Knoxville, USA; Department of Electrical Engineering and Computer Science, University of Tennessee, Knoxville, USA; Department of Electrical Engineering and Computer Science, University of Tennessee, Knoxville, USA; Department of Electrical Engineering and Computer Science, University of Tennessee, Knoxville, USA",2025 IEEE/ACM 22nd International Conference on Mining Software Repositories (MSR),"13 Jun 2025","2025","","","144","148","The proliferation of open source software (OSS) and different types of reuse has made it incredibly difficult to perform an essential legal and compliance task of accurate license identification within the software supply chain. This study presents a reusable and comprehensive dataset of OSS licenses, created using the World of Code (WoC) infrastructure. By scanning all files containing “license” in their file paths, and applying the approximate matching via winnowing algorithm to identify the most similar license from the SPDX and Open Source list, we found and identified 5.5 million distinct license blobs in OSS projects. The dataset includes a detailed project-to-license (P2L) map with commit timestamps, enabling dynamic analysis of license adoption and changes over time. To verify the accuracy of the dataset we use stratified sampling and manual review, achieving a final accuracy of 92.08%, with precision of 87.14%, recall of 95.45%, and an F1 score of 91.11%. This dataset is intended to support a range of research and practical tasks, including the detection of license noncompliance, the investigations of license changes, study of licensing trends, and the development of compliance tools. The dataset is open, providing a valuable resource for developers, researchers, and legal professionals in the OSS community.","2574-3864","979-8-3315-0183-9","10.1109/MSR66628.2025.00032","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11025699","Software Licenses;Open Source Software;Open Source Licenses;World of Code","Codes;Accuracy;Law;Reviews;Supply chains;Software algorithms;Manuals;Licenses;Market research;Open source software","","","","15","IEEE","13 Jun 2025","","","IEEE","IEEE Conferences"
"SCRUBD: Smart Contracts Reentrancy and Unhandled Exceptions Vulnerability Dataset","C. S. Yashavant; M. Chavda; S. Kumar; A. Karkare; A. Karmakar","Department of Computer Science and Engineering, Indian Institute of Technology Kanpur, Kanpur, India; Department of Computer Science and Engineering, Indian Institute of Technology Kanpur, Kanpur, India; Department of Computer Science and Engineering, Indian Institute of Technology Hyderabad, Hyderabad, India; Department of Computer Science and Engineering, Indian Institute of Technology Kanpur, Kanpur, India; Department of Computer Science and Engineering, Indian Institute of Technology Kanpur, Kanpur, India",2025 IEEE/ACM 22nd International Conference on Mining Software Repositories (MSR),"13 Jun 2025","2025","","","149","153","Smart Contracts (SCs) handle transactions in the Ethereum blockchain worth millions of United States dollars, making them a lucrative target for attackers seeking to exploit vulnerabilities and steal funds. The Ethereum community has developed a rich set of tools to detect vulnerabilities in SCs, including reentrancy (RE) and unhandled exceptions (UX). A dataset of SCs labeled with vulnerabilities is needed to evaluate the tools’ efficacy. Existing SC datasets with labeled vulnerabilities have limitations, such as covering only a limited range of vulnerability scenarios and containing incorrect labels. As a result, there is a lack of a standardized dataset to compare the performances of these tools. Our dataset, SCRUBD, aims to fill this gap. SCRUBD is a dataset of real-world SCs and synthesized SCs labeled with RE and UX vulnerabilities. The real-world SC dataset is labeled through crowdsourcing, followed by manual inspection by an experienced SC programmer, and covers both RE and UX vulnerabilities. On the other hand, the synthesized dataset is carefully crafted to cover various RE scenarios only. Using SCRUBD, we compared the performance of six popular vulnerability detection tools. Based on our study, we found that Slither outperforms other tools on a crowdsourced dataset in detecting RE vulnerabilities, while Sailfish outperforms other tools on a manually synthesized dataset for detecting RE. For UX vulnerabilities, Slither outperforms all other tools.","2574-3864","979-8-3315-0183-9","10.1109/MSR66628.2025.00033","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11025708","Smart Contract Vulnerabilities;Reentrancy;Unhandled Exceptions;Dataset","Hands;Crowdsourcing;Smart contracts;Manuals;Inspection;Software;Blockchains;Data mining","","","","35","IEEE","13 Jun 2025","","","IEEE","IEEE Conferences"
"ICVul: A Well-labeled C/C++ Vulnerability Dataset with Comprehensive Metadata and VCCs","C. Lu; T. Li; T. Dehaene; B. Lagaisse","DistriNet Group-T, KU Leuven, Leuven, Belgium; DistriNet Group-T, KU Leuven, Leuven, Belgium; DistriNet Group-T, KU Leuven, Leuven, Belgium; DistriNet Group-T, KU Leuven, Leuven, Belgium",2025 IEEE/ACM 22nd International Conference on Mining Software Repositories (MSR),"13 Jun 2025","2025","","","154","158","Machine learning-based software vulnerability detection requires high-quality datasets, which is essential for training effective models. To address challenges related to data label quality, diversity, and comprehensiveness, we constructed ICVul, a dataset emphasizing data quality and enriched with comprehensive metadata, including Vulnerability-Contributing Commits (VCCs). We began by filtering Common Vulnerabilities and Exposures from the NVD, retaining only those linked to GitHub fix commits. Then we extracted functions and files along with relevant metadata from these commits and used the SZZ algorithm to trace VCCs. To further enhance label reliability, we developed the ESC (Eliminate Suspicious Commit) technique, ensuring credible data labels. The dataset is stored in a relationallike database for improved usability and data integrity. Both ICVul and its construction framework are publicly accessible on GitHub, supporting research in related field.","2574-3864","979-8-3315-0183-9","10.1109/MSR66628.2025.00034","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11025773","Common Vulnerabilities and Exposures;Software Vulnerability Datasets;Mining Software Repositories;C/C++ Code","Training;Data integrity;Software algorithms;Metadata;Software;Software reliability;Data mining;Labeling;Usability;Software development management","","","","16","IEEE","13 Jun 2025","","","IEEE","IEEE Conferences"
"A Dataset of Contributor Activities in the NumFocus Open-Source Community","Y. Hourri; A. Decan; T. Mens","Software Engineering Lab, University of Mons, Belgium; Software Engineering Lab, University of Mons, Belgium; Software Engineering Lab, University of Mons, Belgium",2025 IEEE/ACM 22nd International Conference on Mining Software Repositories (MSR),"13 Jun 2025","2025","","","159","163","Large open-source software (OSS) communities are composed of multiple interrelated projects, hosting numerous repositories involving thousands of interacting contributors. Socio-technical studies about a community’s collaboration dynamics can benefit from historical data logs of the detailed activities performed by the projects’ contributors.This paper provides an automated mapping of raw public events in GitHub repositories to structured activities that more accurately capture the intent of contributors. It also contributes a large dataset containing three years of activities of the 180K+ contributors of NUMFOCUS, a large OSS community supporting scientific research and data science. The dataset covers 58 projects, including 2.2M+ activities across 2,851 GitHub repositories. This dataset allows advanced studies of the NUMFOCUS community collaboration dynamics, and the activity mapping process enables the possibility to create and use similar datasets for other OSS communities.","2574-3864","979-8-3315-0183-9","10.1109/MSR66628.2025.00035","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11025690","open source;software community;collaborative development;contributor activities;repository mining","Collaboration;Data science;Data mining;Open source software;Software development management","","","","16","IEEE","13 Jun 2025","","","IEEE","IEEE Conferences"
"Wild SBOMs: a Large-scale Dataset of Software Bills of Materials from Public Code","L. Soeiro; T. Robert; S. Zacchiroli","LTCI, Télécom Paris, Institut Polytechnique de Paris, France; LTCI, Télécom Paris, Institut Polytechnique de Paris, France; LTCI, Télécom Paris, Institut Polytechnique de Paris, France",2025 IEEE/ACM 22nd International Conference on Mining Software Repositories (MSR),"13 Jun 2025","2025","","","164","168","Developers gain productivity by reusing readily available Free and Open Source Software (FOSS) components. Such practices also bring some difficulties, such as managing licensing, components and related security. One approach to handle those difficulties is to use Software Bill of Materials (SBOMs). While there have been studies on the readiness of practitioners to embrace SBOMs and on the SBOM tools ecosystem, a large scale study on SBOM practices based on SBOM files produced in the wild is still lacking. A starting point for such a study is a large dataset of SBOM files found in the wild. We introduce such a dataset, consisting of over 78 thousand unique SBOM files, deduplicated from those found in over 94 million repositories. We include metadata that contains the standard and format used, quality score generated by the tool sbomqs, number of revisions, filenames and provenance information. Finally, we give suggestions and examples of research that could bring new insights on assessing and improving SBOM real practices.","2574-3864","979-8-3315-0183-9","10.1109/MSR66628.2025.00036","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11025611","SBOM dataset;SBOM standards;SBOM usage in the wild;SBOM scores","Productivity;Codes;Bills of materials;Ecosystems;Metadata;Software measurement;Security;Data mining;Standards;Open source software","","","","44","IEEE","13 Jun 2025","","","IEEE","IEEE Conferences"
